,report_id,date_time,police_beat,address_number_primary,address_pd_primary,address_road_primary,address_sfx_primary,address_pd_intersecting,address_name_intersecting,address_sfx_intersecting,violation_section,violation_type,charge_desc,injured,killed,hit_run_lvl,lat,lon
133,170270,2017-01-06 02:00:00,316,0, ,MISSION VILLAGE,DRIVE, ,SAN DIEGO MISSION,ROAD,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,32.792432899999994,-117.1226988
134,170199,2017-01-06 07:00:00,124,6400, ,LA JOLLA,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.825387,-117.2764994
135,170253,2017-01-06 07:00:00,931,6100, ,MIRA MESA,BOULEVARD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,3,0,,32.9002249,-117.1901675
136,170205,2017-01-06 09:30:00,529,400, ,KALMIA,STREET, , , ,26708A,VC,STICKERS OBJECTS OBSTRUCTING VIEW,0,0,MISDEMEANOR,32.7305201,-117.1608587
137,170672,2017-01-06 11:20:00,627,100, ,WASHINGTON,STREET, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,32.7499659,-117.1639106
138,170314,2017-01-06 11:30:00,121,3800, ,MISSION,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.7846471,-117.2530704
139,170229,2017-01-06 12:00:00,242,11200, ,CAM RUIZ, , , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.9250686,-117.1440688
140,170337,2017-01-06 12:00:00,627,3900, ,CLEVELAND,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.750211699999994,-117.15084579999998
141,170242,2017-01-06 12:50:00,124,2700, ,TORREY PINES,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,32.852348,-117.2461397
142,170265,2017-01-06 13:20:00,243,8900, ,CAM SANTA FE, , , , ,21453C,VC,RED ARROWDO NOT ENTER INTERSECTION,4,0,,33.0330208,-117.1237446
143,175065,2017-01-06 13:45:00,451,2100, ,54TH,STREET, , , ,21703,VC,FOLLOWING TOO CLOSELY,0,0,MISDEMEANOR,32.7275986,-117.0819281
144,170291,2017-01-06 13:53:00,932,12600,N,TORREY PINES,ROAD, , , ,21760(C),VC,UNSAFE PASSING WITHIN THREE FEET OF BICYCLIST,1,0,,32.9336768,-117.2606779
145,170255,2017-01-06 14:00:00,325,8500, ,MISSION GORGE,ROAD, , , ,21703,VC,FOLLOWING TOO CLOSELY,1,0,,32.8385574,-116.9737253
146,170224,2017-01-06 14:50:00,326,4500, ,COLLWOOD,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.7599312,-117.0806935
147,170228,2017-01-06 15:00:00,623,2200, ,HOTEL,CIRCLE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.759241700000004,-117.1793148
148,170543,2017-01-06 15:03:00,124,2400, ,TORREY PINES,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,32.850746,-117.2505622
149,170241,2017-01-06 15:34:00,122,0, ,I-5 SB, , ,MISSION BAY,DRIVE,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,,32.7225886,-117.16120929999998
150,170256,2017-01-06 16:35:00,315,2100, ,STATION VILLAGE,WAY, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,2,0,,32.7742542,-117.142059
151,170216,2017-01-06 16:45:00,825,4700, ,KENSINGTON,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.7632554,-117.1073475
152,170752,2017-01-06 17:00:00,623,7000, ,FRIARS,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.7693892,-117.1701881
153,170201,2017-01-06 17:20:00,111,4500, ,MANITOU,WAY, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.8336109,-117.1947194
154,170246,2017-01-06 17:20:00,524,600, ,BROADWAY, , , , ,21950A,VC,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,,32.71571309999999,-117.1592957
155,170324,2017-01-06 18:13:00,431,1000, ,EUCLID,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,32.7168935,-117.0850291
156,170250,2017-01-06 18:25:00,838,3900, ,WABASH,AVENUE, , , ,21703,VC,FOLLOWING TOO CLOSELY,1,0,,32.7491172,-117.1208639
157,170475,2017-01-06 18:27:00,934,6000, ,CARMEL VALLEY,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,32.9612947,-117.191611
158,170275,2017-01-06 19:19:00,113,3000, ,CONNER,WAY, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.8176779,-117.21681940000002
159,170240,2017-01-06 20:41:00,114,4500, ,CLAIREMONT,DRIVE, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,2,0,,32.8244981,-117.2061045
160,170219,2017-01-06 20:52:00,315,7400, ,FRIARS,ROAD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,32.7719936,-117.1597232
161,170276,2017-01-06 21:22:00,627,4200, ,04TH,AVENUE, , , ,2800,VC,FAIL OR REFUSE TO COMPLY W/ LAWFUL ORDER SIGNAL PEACE OFFICER,0,0,MISDEMEANOR,32.7548564,-117.16167659999998
162,170268,2017-01-06 22:51:00,824,4500, ,MONTEZUMA,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,32.7718518,-117.0945594
163,170260,2017-01-06 23:30:00,235,18400, ,SAN PASQUAL VALLEY,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,2,0,,33.0845624,-116.91607009999998
164,170274,2017-01-07 02:50:00,115,6400, ,EDMONTON,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.854600500000004,-117.2016744
165,171740,2017-01-07 03:05:00,437,6600, ,CRABTREE,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.6924584,-117.0550795
166,172683,2017-01-07 07:15:00,522,0, ,FRONT,STREET,W,HARBOR,DRIVE,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.7324099,-117.1648615
167,170252,2017-01-07 07:48:00,611,3700, ,CAM DEL RIO, , , , ,21658A,VC,LANED ROADWAYS - STRADDLING OR UNSAFE CHANGING,1,0,,32.7779469,-117.1141403
168,170273,2017-01-07 08:38:00,124,8000, ,EL PASEO GRANDE, , , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,32.852509000000005,-117.255722
169,170448,2017-01-07 11:20:00,723,3400, ,VIA TONGA, , , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.5797296,-117.0597132
170,170352,2017-01-07 12:30:00,621,6600, ,KELLY,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.7817406,-117.1761924
171,170262,2017-01-07 13:02:00,242,10300, ,CAM RUIZ, , , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,32.9053539,-117.1462159
172,170239,2017-01-07 14:06:00,113,4400, ,MORAGA,AVENUE, , , ,22517,VC,OPENING AND CLOSING DOORS,1,0,,32.823962800000004,-117.2142248
173,170785,2017-01-07 14:30:00,723,3100, ,IRIS,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.5692698,-117.0667438
174,170267,2017-01-07 16:30:00,627,500, ,ROBINSON,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,,32.7471822,-117.1598147
175,170207,2017-01-07 16:45:00,723,3500, ,ROSA LINDA,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.5729451,-117.0595857
176,170223,2017-01-07 17:10:00,313,7300, ,CLAIREMONT MESA,BOULEVARD, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR,32.8333842,-117.1612834
177,170249,2017-01-07 17:47:00,813,0, ,GRANADA,AVENUE, ,NORTH PARK,WAY,21950A,VC,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,,32.7234256,-117.1329339
178,170227,2017-01-07 18:00:00,614,4900, ,NEWPORT,AVENUE, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR,32.7458461,-117.2493391
179,170234,2017-01-07 19:06:00,821,4400, ,COLLEGE,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,MISDEMEANOR,32.757735700000005,-117.0663806
180,170204,2017-01-07 19:20:00,514,600, ,24TH,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.7115803,-117.1424613
181,170582,2017-01-07 20:07:00,321,4300, ,ALVARADO CANYON,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.780243199999994,-117.1011561
182,170202,2017-01-07 20:18:00,111,7800, ,STALMER,STREET, , , ,21703,VC,FOLLOWING TOO CLOSELY,0,0,MISDEMEANOR,32.8081545,-117.1557846
183,170222,2017-01-07 21:00:00,313,7300, ,CLAIREMONT MESA,BOULEVARD, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR,32.8333842,-117.1612834
184,170281,2017-01-07 21:30:00,524,700, ,F,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.7136344,-117.158309
185,170345,2017-01-07 22:00:00,628,1000, ,ALBERTA,PLACE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.7480035,-117.1722866
186,170544,2017-01-07 22:12:00,123,1600, ,WEST MISSION BAY,DRIVE, , , ,22100A,VC,RIGHT TURNS AT INTERSECTIONS,0,0,,32.7655304,-117.2379128
187,170310,2017-01-08 00:00:00,621,2100, ,BURROUGHS,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.7820948,-117.167476
188,170211,2017-01-08 00:01:00,811,3100, ,ADAMS,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.7629273,-117.1282692
189,170237,2017-01-08 00:17:00,122,2700, ,GARNET,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,2,0,,32.8058978,-117.2215277
190,170303,2017-01-08 00:30:00,446,0, ,47TH,STREET, , IMPERIAL AV,AVENUE,22450,VC,STOP REQUIREMENTS,2,0,,32.7484076,-117.0933768
191,170210,2017-01-08 00:35:00,827,0, ,WIGHTMAN,STREET, ,WINONA,AVENUE,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.7477473,-117.0999812
192,170516,2017-01-08 00:57:00,621,2500, ,GENESEE,AVENUE, , , ,22107,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.7914365,-117.1597178
193,170212,2017-01-08 02:00:00,826,4800, ,ORANGE,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.753098200000004,-117.091161
194,170245,2017-01-08 02:10:00,517,1100, ,25TH,STREET, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,1,0,,32.716862,-117.1402948
195,170336,2017-01-08 02:55:00,821,4900, ,70TH,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,32.7676431,-117.04695759999998
196,170208,2017-01-08 03:00:00,712,3500, ,DEAVER,LANE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,32.550689899999995,-117.05489640000002
197,170214,2017-01-08 03:13:00,832,4200, ,EL CAJON,BOULEVARD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,32.755230600000004,-117.1050371
198,170469,2017-01-08 05:40:00,438,6000, ,PARKSIDE,AVENUE, , , ,21460A,VC,DRIVING TO LEFT OF DOUBLE SOLID LINES,1,0,MISDEMEANOR,32.6662021,-117.0573643
199,170236,2017-01-08 10:10:00,124,6900, ,LA JOLLA,BOULEVARD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,MISDEMEANOR,32.8317582,-117.2769298
200,170306,2017-01-08 11:08:00,436,7200, ,JAMACHA,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,32.710949400000004,-117.0436504
201,170290,2017-01-08 11:34:00,116,4100, ,BALBOA,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,32.8117919,-117.2025618
202,170263,2017-01-08 11:45:00,233,12300, ,BLACK MTN,ROAD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,32.939713,-117.1289419
203,170238,2017-01-08 12:15:00,116,2900, ,MORENA,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,32.792719899999994,-117.2066001
204,170248,2017-01-08 12:28:00,813,3600, ,NILE,STREET, , , ,21802A,VC,ENTRANCE FROM STOP THROUGH HIGHWAYYIELD UNTIL REASONABLY SAFE,1,0,,32.7437185,-117.1203514
205,170288,2017-01-08 13:06:00,934,12400, ,EL CAMINO REAL, , , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,2,0,,32.9438178,-117.2404721
206,170266,2017-01-08 13:25:00,813,3600, ,NILE,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,32.7437185,-117.1203514
207,170348,2017-01-08 13:42:00,611,3600, ,SPORTS ARENA,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.7541112,-117.21376370000002
208,170283,2017-01-08 14:55:00,611,2800, ,WOMBLE,ROAD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,32.73484860000001,-117.2162111
209,170203,2017-01-08 15:00:00,517,1000, ,25TH,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.715825,-117.14028020000002
210,170282,2017-01-08 15:00:00,627,3900, ,VERMONT,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.7497993,-117.1529567
211,170244,2017-01-08 15:15:00,512,700,S,30TH,STREET, , , ,21800A,VC,UNCONTROLLED INTERSECTIONYIELD TO FIRST VEHICLE WITHIN,1,0,,32.698182,-117.1298536
212,170604,2017-01-08 15:17:00,124,3200, ,LA JOLLA VILLAGE,DRIVE, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,5,0,,32.8717686,-117.2337499
213,170269,2017-01-08 16:30:00,614,1800, ,EBERS,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,32.7419872,-117.2473127
214,170349,2017-01-08 17:55:00,123,500, ,SEA WORLD,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.7641067,-117.2262649
215,170226,2017-01-08 18:04:00,613,1500, ,GUIZOT,STREET, , , ,20002(A),VC,HIT AND RUN,0,0,MISDEMEANOR,32.7347878,-117.2482263
216,170312,2017-01-08 18:15:00,311,3600, ,MURPHY CANYON,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.807694,-117.116291
217,170323,2017-01-08 18:25:00,813,4400, ,BOUNDARY,STREET, , , ,21750,VC,OVERTAKE AND PASS TO LEFT,0,0,MISDEMEANOR,32.7586145,-117.1267731
218,170297,2017-01-08 21:30:00,834,4300, ,UNIVERSITY,AVENUE, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,MISDEMEANOR,32.7498668,-117.1015222
219,170480,2017-01-08 23:20:00,524,1000, ,BROADWAY, , , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,2,0,,32.7159407,-117.1554462
220,171280,2017-01-09 00:01:00,124,3200, ,HOLIDAY,COURT, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.8703033,-117.2339378
221,171744,2017-01-09 02:10:00,813,2800, ,EL CAJON,BOULEVARD, , , ,21954A,VC,PEDESTRIANS OUTSIDE CROSSWALKS,1,0,MISDEMEANOR,32.7557356,-117.1337374
222,170304,2017-01-09 03:17:00,712,200, ,WILLOW,ROAD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,32.5495367,-117.0423663
223,170508,2017-01-09 05:50:00,243,9900, ,POMERADO,ROAD, , , ,21658A,VC,LANED ROADWAYS - STRADDLING OR UNSAFE CHANGING,1,0,,32.8934973,-117.1172215
224,170286,2017-01-09 10:07:00,934,4600, ,CARMEL MTN,ROAD, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,,32.9211637,-117.2168665
225,171776,2017-01-09 10:25:00,813,4100, ,OHIO,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.7522132,-117.1289352
226,170379,2017-01-09 10:30:00,311,3200, ,MOBLEY,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.8005712,-117.1352565
227,170272,2017-01-09 11:00:00,124,300, ,MIDWAY,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.8118679,-117.2696681
228,170671,2017-01-09 11:40:00,527,2300, ,PACIFIC,HIGHWAY, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR,32.7275619,-117.1729633
229,170302,2017-01-09 11:46:00,723,800, ,PICADOR,BOULEVARD, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR,32.580168900000004,-117.06046709999998
230,170292,2017-01-09 12:16:00,313,8800, ,COMPLEX,DRIVE, , , ,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,2,0,,32.8300985,-117.1382605
231,170326,2017-01-09 13:30:00,936,13800, ,CARMEL VALLEY,ROAD, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,,32.969961,-117.1650767
232,170680,2017-01-09 14:00:00,518,2900, ,GRAPE,STREET, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR,32.7265523,-117.1319686
233,170327,2017-01-09 14:33:00,437,1200, ,BRIARWOOD,ROAD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,2,0,,32.6840739,-117.0335093
234,170437,2017-01-09 16:15:00,813,0, ,MONROE,AVENUE, ,UTAH,STREET,22450(A),VC,STOP REQUIREMENTS STATE STOP LINE,1,0,,32.7590302,-117.1168055
235,170289,2017-01-09 16:23:00,527,1600, ,PACIFIC,HIGHWAY, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,,32.721792,-117.1720153
236,170733,2017-01-09 17:20:00,321,5900, ,RANCHO MISSION,ROAD, , , ,21954(B),VC,DRIVER CARE ON ROADWAY,2,0,,32.782903000000005,-117.1108947
237,171175,2017-01-09 17:30:00,313,8400, ,CLAIREMONT, , , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.82414,-117.1936969
238,170287,2017-01-09 17:30:00,934,13400, ,PACIFIC HIGHLANDS,PARKWAY, , , ,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,,32.9625158,-117.1900681
239,171174,2017-01-09 18:30:00,122,2700, ,GARNET,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.8058978,-117.2215277
240,170397,2017-01-09 22:00:00,613,4600, ,WEST POINT LOMA,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.751477,-117.2359877
241,170322,2017-01-09 23:20:00,837,1400, ,CACTUS RIDGE,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.719438000000004,-117.115523
242,170309,2017-01-10 00:01:00,321,6500, ,REFLECTION,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.7911337,-117.1085937
243,170405,2017-01-10 00:01:00,512,2800, ,COMMERCIAL,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.705403000000004,-117.1338782
244,170545,2017-01-10 01:16:00,839,3800, ,36TH,STREET, , , ,22515B,VC,LEAVING BRAKES OFF ON UNATTENDED AUTOMOBILE,1,0,,32.747877700000004,-117.115609
245,170569,2017-01-10 04:49:00,521,1600, ,IMPERIAL,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,32.7062812,-117.1494358
246,170506,2017-01-10 05:14:00,613,4600, ,WEST POINT LOMA,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,32.751477,-117.2359877
247,170369,2017-01-10 07:43:00,813,2800, ,REDWOOD,STREET, , , ,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,,32.737441600000004,-117.133623
248,170325,2017-01-10 11:47:00,934,5900, ,VILLAGE,WAY, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,32.9614405,-117.1901469
249,170351,2017-01-10 11:47:00,234,16700, ,BERNARDO CENTER,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,33.016807199999995,-117.0765908
250,170613,2017-01-10 13:06:00,713,2000, ,BRITANNIA,BOULEVARD, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,,32.5614663,-116.9798495
251,170493,2017-01-10 13:14:00,512,3200, ,OCEAN VIEW,BOULEVARD, , , ,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,2,0,,32.7012099,-117.1251585
252,170328,2017-01-10 13:18:00,451,2900, ,54TH,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,32.7359363,-117.0797002
253,170344,2017-01-10 13:25:00,451,1600, ,EUCLID,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.72141,-117.0850014
254,170511,2017-01-10 16:00:00,451,6500, ,COLLEGE GROVE,DRIVE, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,,32.740875800000005,-117.057169
255,170308,2017-01-10 16:10:00,621,2500, ,GENESEE,AVENUE, , , ,215(A),PC,CARJACKING,0,0,MISDEMEANOR,32.7914365,-117.1597178
256,170385,2017-01-10 16:27:00,931,10100, ,CARROLL CANYON,ROAD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,32.9043946,-117.1097627
257,170384,2017-01-10 17:43:00,931,6000, ,MIRAMAR,ROAD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,2,0,MISDEMEANOR,32.87787950000001,-117.1822501
258,170332,2017-01-10 18:04:00,627,3800, ,10TH,AVENUE, , , ,21703,VC,FOLLOWING TOO CLOSELY,0,0,,32.7476916,-117.1554963
259,170331,2017-01-10 18:11:00,241,10000, ,MIRAMAR,WAY, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,32.8805605,-117.1166499
260,170311,2017-01-10 18:51:00,126,10600, ,SCIENCE CENTER,DRIVE, , , ,21952,VC,RIGHT OF WAY ON SIDEWALK,1,0,MISDEMEANOR,32.8962625,-117.2308947
261,170330,2017-01-10 19:25:00,111,5600, ,CLAIREMONT MESA,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,32.8337539,-117.1709116
262,170459,2017-01-10 20:50:00,521,0, ,16TH,STREET, ,G,STREET,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,32.7124618,-117.14946100000002
263,170334,2017-01-10 20:56:00,611,3200, ,MIDWAY,DRIVE, , , ,21950B,VC,PEDESTRIAN NOT TO SUDDENLY ENTER PATH ETC,1,0,,32.750622,-117.2091727
264,170342,2017-01-10 22:00:00,122,4500, ,BAYARD,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.796967800000004,-117.25367140000002
265,170329,2017-01-10 22:29:00,323,6700, ,DEL CERRO,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,32.7806199,-117.052907
266,170409,2017-01-11 00:01:00,623,500, ,HOTEL,CIRCLE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.7632722,-117.1679709
267,172430,2017-01-11 02:15:00,523,300, ,05TH,AVENUE, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR,32.715738,-117.1610838
